Datetime,Label
2025-06-03 00:00:00+00:00,1
2025-06-03 00:30:00+00:00,1
2025-06-03 01:00:00+00:00,1
2025-06-03 01:30:00+00:00,1
2025-06-03 02:00:00+00:00,1
2025-06-03 02:30:00+00:00,0
2025-06-04 00:00:00+00:00,2
2025-06-04 00:30:00+00:00,1
2025-06-04 01:00:00+00:00,1
2025-06-04 01:30:00+00:00,1
2025-06-04 02:00:00+00:00,1
2025-06-04 02:30:00+00:00,1
2025-06-04 03:00:00+00:00,1
2025-06-04 03:30:00+00:00,1
2025-06-04 04:00:00+00:00,1
2025-06-04 04:30:00+00:00,1
2025-06-04 05:00:00+00:00,1
2025-06-04 05:30:00+00:00,1
2025-06-04 06:00:00+00:00,1
2025-06-04 06:30:00+00:00,1
2025-06-04 07:00:00+00:00,1
2025-06-04 07:30:00+00:00,1
2025-06-04 08:00:00+00:00,0
2025-06-06 01:30:00+00:00,2
2025-06-06 02:00:00+00:00,1
2025-06-06 02:30:00+00:00,1
2025-06-06 03:00:00+00:00,1
2025-06-06 03:30:00+00:00,1
2025-06-06 04:00:00+00:00,1
2025-06-06 04:30:00+00:00,1
2025-06-06 05:00:00+00:00,1
2025-06-06 05:30:00+00:00,1
2025-06-06 06:00:00+00:00,1
2025-06-06 06:30:00+00:00,1
2025-06-06 07:00:00+00:00,1
2025-06-06 07:30:00+00:00,1
2025-06-06 08:00:00+00:00,1
2025-06-06 08:30:00+00:00,1
2025-06-06 09:00:00+00:00,1
2025-06-06 09:30:00+00:00,1
2025-06-06 10:00:00+00:00,1
2025-06-06 10:30:00+00:00,1
2025-06-06 11:00:00+00:00,1
2025-06-06 11:30:00+00:00,1
2025-06-06 12:00:00+00:00,1
2025-06-06 12:30:00+00:00,1
2025-06-06 13:00:00+00:00,1
2025-06-06 13:30:00+00:00,1
2025-06-06 14:00:00+00:00,1
2025-06-06 14:30:00+00:00,1
2025-06-06 15:00:00+00:00,1
2025-06-06 15:30:00+00:00,1
2025-06-06 16:00:00+00:00,0
2025-06-07 00:00:00+00:00,2
2025-06-07 00:30:00+00:00,1
2025-06-07 01:00:00+00:00,1
2025-06-07 01:30:00+00:00,1
2025-06-07 02:00:00+00:00,1
2025-06-07 02:30:00+00:00,1
2025-06-07 03:00:00+00:00,1
2025-06-07 03:30:00+00:00,1
2025-06-07 04:00:00+00:00,1
2025-06-07 04:30:00+00:00,1
2025-06-07 05:00:00+00:00,1
2025-06-07 05:30:00+00:00,1
2025-06-07 06:00:00+00:00,1
2025-06-07 06:30:00+00:00,1
2025-06-07 07:00:00+00:00,1
2025-06-07 07:30:00+00:00,1
2025-06-07 08:00:00+00:00,1
2025-06-07 08:30:00+00:00,1
2025-06-07 09:00:00+00:00,1
2025-06-07 09:30:00+00:00,1
2025-06-07 10:00:00+00:00,1
2025-06-07 10:30:00+00:00,1
2025-06-07 11:00:00+00:00,1
2025-06-07 11:30:00+00:00,1
2025-06-07 12:00:00+00:00,1
2025-06-07 12:30:00+00:00,1
2025-06-07 13:00:00+00:00,1
2025-06-07 13:30:00+00:00,0
2025-06-08 12:30:00+00:00,2
2025-06-08 13:00:00+00:00,1
2025-06-08 13:30:00+00:00,1
2025-06-08 14:00:00+00:00,1
2025-06-08 14:30:00+00:00,1
2025-06-08 15:00:00+00:00,1
2025-06-08 15:30:00+00:00,1
2025-06-08 16:00:00+00:00,1
2025-06-08 16:30:00+00:00,1
2025-06-08 17:00:00+00:00,1
2025-06-08 17:30:00+00:00,1
2025-06-08 18:00:00+00:00,1
2025-06-08 18:30:00+00:00,1
2025-06-08 19:00:00+00:00,1
2025-06-08 19:30:00+00:00,1
2025-06-08 20:00:00+00:00,1
2025-06-08 20:30:00+00:00,1
2025-06-08 21:00:00+00:00,1
2025-06-08 21:30:00+00:00,0
2025-06-09 09:00:00+00:00,2
2025-06-09 09:30:00+00:00,1
2025-06-09 10:00:00+00:00,1
2025-06-09 10:30:00+00:00,1
2025-06-09 11:00:00+00:00,1
2025-06-09 11:30:00+00:00,1
2025-06-09 12:00:00+00:00,1
2025-06-09 12:30:00+00:00,1
2025-06-09 13:00:00+00:00,1
2025-06-09 13:30:00+00:00,1
2025-06-09 14:00:00+00:00,1
2025-06-09 14:30:00+00:00,1
2025-06-09 15:00:00+00:00,1
2025-06-09 15:30:00+00:00,1
2025-06-09 16:00:00+00:00,1
2025-06-09 16:30:00+00:00,1
2025-06-09 17:00:00+00:00,1
2025-06-09 17:30:00+00:00,1
2025-06-09 18:00:00+00:00,1
2025-06-09 18:30:00+00:00,1
2025-06-09 19:00:00+00:00,1
2025-06-09 19:30:00+00:00,1
2025-06-09 20:00:00+00:00,1
2025-06-09 20:30:00+00:00,1
2025-06-09 21:00:00+00:00,1
2025-06-09 21:30:00+00:00,1
2025-06-09 22:00:00+00:00,1
2025-06-09 22:30:00+00:00,1
2025-06-09 23:00:00+00:00,1
2025-06-09 23:30:00+00:00,1
2025-06-10 00:00:00+00:00,1
2025-06-10 00:30:00+00:00,1
2025-06-10 01:00:00+00:00,1
2025-06-10 01:30:00+00:00,1
2025-06-10 02:00:00+00:00,1
2025-06-10 02:30:00+00:00,1
2025-06-10 03:00:00+00:00,1
2025-06-10 03:30:00+00:00,1
2025-06-10 04:00:00+00:00,1
2025-06-10 04:30:00+00:00,1
2025-06-10 05:00:00+00:00,1
2025-06-10 05:30:00+00:00,1
2025-06-10 06:00:00+00:00,1
2025-06-10 06:30:00+00:00,1
2025-06-10 07:00:00+00:00,1
2025-06-10 07:30:00+00:00,1
2025-06-10 08:00:00+00:00,1
2025-06-10 08:30:00+00:00,1
2025-06-10 09:00:00+00:00,1
2025-06-10 09:30:00+00:00,1
2025-06-10 10:00:00+00:00,1
2025-06-10 10:30:00+00:00,1
2025-06-10 11:00:00+00:00,1
2025-06-10 11:30:00+00:00,1
2025-06-10 12:00:00+00:00,1
2025-06-10 12:30:00+00:00,1
2025-06-10 13:00:00+00:00,1
2025-06-10 13:30:00+00:00,1
2025-06-10 14:00:00+00:00,1
2025-06-10 14:30:00+00:00,1
2025-06-10 15:00:00+00:00,1
2025-06-10 15:30:00+00:00,1
2025-06-10 16:00:00+00:00,1
2025-06-10 16:30:00+00:00,1
2025-06-10 17:00:00+00:00,1
2025-06-10 17:30:00+00:00,1
2025-06-10 18:00:00+00:00,1
2025-06-10 18:30:00+00:00,1
2025-06-10 19:00:00+00:00,1
2025-06-10 19:30:00+00:00,1
2025-06-10 20:00:00+00:00,1
2025-06-10 20:30:00+00:00,1
2025-06-10 21:00:00+00:00,1
2025-06-10 21:30:00+00:00,1
2025-06-10 22:00:00+00:00,1
2025-06-10 22:30:00+00:00,1
2025-06-10 23:00:00+00:00,1
2025-06-10 23:30:00+00:00,1
2025-06-11 00:00:00+00:00,1
2025-06-11 00:30:00+00:00,1
2025-06-11 01:00:00+00:00,1
2025-06-11 01:30:00+00:00,1
2025-06-11 02:00:00+00:00,1
2025-06-11 02:30:00+00:00,1
2025-06-11 03:00:00+00:00,1
2025-06-11 03:30:00+00:00,1
2025-06-11 04:00:00+00:00,1
2025-06-11 04:30:00+00:00,1
2025-06-11 05:00:00+00:00,1
2025-06-11 05:30:00+00:00,1
2025-06-11 06:00:00+00:00,1
2025-06-11 06:30:00+00:00,1
2025-06-11 07:00:00+00:00,1
2025-06-11 07:30:00+00:00,0
2025-06-14 20:30:00+00:00,2
2025-06-14 21:00:00+00:00,1
2025-06-14 21:30:00+00:00,1
2025-06-14 22:00:00+00:00,1
2025-06-14 22:30:00+00:00,1
2025-06-14 23:00:00+00:00,1
2025-06-14 23:30:00+00:00,1
2025-06-15 00:00:00+00:00,1
2025-06-15 00:30:00+00:00,1
2025-06-15 01:00:00+00:00,1
2025-06-15 01:30:00+00:00,1
2025-06-15 02:00:00+00:00,1
2025-06-15 02:30:00+00:00,1
2025-06-15 03:00:00+00:00,1
2025-06-15 03:30:00+00:00,1
2025-06-15 04:00:00+00:00,1
2025-06-15 04:30:00+00:00,1
2025-06-15 05:00:00+00:00,1
2025-06-15 05:30:00+00:00,1
2025-06-15 06:00:00+00:00,1
2025-06-15 06:30:00+00:00,0
2025-06-15 11:00:00+00:00,2
2025-06-15 11:30:00+00:00,1
2025-06-15 12:00:00+00:00,1
2025-06-15 12:30:00+00:00,1
2025-06-15 13:00:00+00:00,1
2025-06-15 13:30:00+00:00,1
2025-06-15 14:00:00+00:00,1
2025-06-15 14:30:00+00:00,1
2025-06-15 15:00:00+00:00,1
2025-06-15 15:30:00+00:00,1
2025-06-15 16:00:00+00:00,1
2025-06-15 16:30:00+00:00,1
2025-06-15 17:00:00+00:00,1
2025-06-15 17:30:00+00:00,1
2025-06-15 18:00:00+00:00,1
2025-06-15 18:30:00+00:00,1
2025-06-15 19:00:00+00:00,1
2025-06-15 19:30:00+00:00,1
2025-06-15 20:00:00+00:00,1
2025-06-15 20:30:00+00:00,1
2025-06-15 21:00:00+00:00,1
2025-06-15 21:30:00+00:00,1
2025-06-15 22:00:00+00:00,1
2025-06-15 22:30:00+00:00,1
2025-06-15 23:00:00+00:00,1
2025-06-15 23:30:00+00:00,1
2025-06-16 00:00:00+00:00,1
2025-06-16 00:30:00+00:00,1
2025-06-16 01:00:00+00:00,1
2025-06-16 01:30:00+00:00,1
2025-06-16 02:00:00+00:00,1
2025-06-16 02:30:00+00:00,1
2025-06-16 03:00:00+00:00,1
2025-06-16 03:30:00+00:00,1
2025-06-16 04:00:00+00:00,1
2025-06-16 04:30:00+00:00,1
2025-06-16 05:00:00+00:00,1
2025-06-16 05:30:00+00:00,1
2025-06-16 06:00:00+00:00,1
2025-06-16 06:30:00+00:00,1
2025-06-16 07:00:00+00:00,1
2025-06-16 07:30:00+00:00,1
2025-06-16 08:00:00+00:00,1
2025-06-16 08:30:00+00:00,1
2025-06-16 09:00:00+00:00,1
2025-06-16 09:30:00+00:00,0
2025-06-19 18:00:00+00:00,2
2025-06-19 18:30:00+00:00,1
2025-06-19 19:00:00+00:00,1
2025-06-19 19:30:00+00:00,1
2025-06-19 20:00:00+00:00,1
2025-06-19 20:30:00+00:00,1
2025-06-19 21:00:00+00:00,1
2025-06-19 21:30:00+00:00,1
2025-06-19 22:00:00+00:00,1
2025-06-19 22:30:00+00:00,1
2025-06-19 23:00:00+00:00,1
2025-06-19 23:30:00+00:00,1
2025-06-20 00:00:00+00:00,1
2025-06-20 00:30:00+00:00,1
2025-06-20 01:00:00+00:00,1
2025-06-20 01:30:00+00:00,1
2025-06-20 02:00:00+00:00,1
2025-06-20 02:30:00+00:00,1
2025-06-20 03:00:00+00:00,1
2025-06-20 03:30:00+00:00,1
2025-06-20 04:00:00+00:00,1
2025-06-20 04:30:00+00:00,1
2025-06-20 05:00:00+00:00,1
2025-06-20 05:30:00+00:00,1
2025-06-20 06:00:00+00:00,1
2025-06-20 06:30:00+00:00,1
2025-06-20 07:00:00+00:00,1
2025-06-20 07:30:00+00:00,1
2025-06-20 08:00:00+00:00,1
2025-06-20 08:30:00+00:00,1
2025-06-20 09:00:00+00:00,1
2025-06-20 09:30:00+00:00,1
2025-06-20 10:00:00+00:00,1
2025-06-20 10:30:00+00:00,1
2025-06-20 11:00:00+00:00,1
2025-06-20 11:30:00+00:00,1
2025-06-20 12:00:00+00:00,0
2025-06-20 23:30:00+00:00,2
2025-06-21 00:00:00+00:00,1
2025-06-21 00:30:00+00:00,1
2025-06-21 01:00:00+00:00,1
2025-06-21 01:30:00+00:00,1
2025-06-21 02:00:00+00:00,1
2025-06-21 02:30:00+00:00,1
2025-06-21 03:00:00+00:00,1
2025-06-21 03:30:00+00:00,1
2025-06-21 04:00:00+00:00,1
2025-06-21 04:30:00+00:00,1
2025-06-21 05:00:00+00:00,1
2025-06-21 05:30:00+00:00,1
2025-06-21 06:00:00+00:00,1
2025-06-21 06:30:00+00:00,1
2025-06-21 07:00:00+00:00,1
2025-06-21 07:30:00+00:00,1
2025-06-21 08:00:00+00:00,1
2025-06-21 08:30:00+00:00,1
2025-06-21 09:00:00+00:00,1
2025-06-21 09:30:00+00:00,1
2025-06-21 10:00:00+00:00,0
2025-06-22 22:00:00+00:00,2
2025-06-22 22:30:00+00:00,1
2025-06-22 23:00:00+00:00,1
2025-06-22 23:30:00+00:00,1
2025-06-23 00:00:00+00:00,1
2025-06-23 00:30:00+00:00,1
2025-06-23 01:00:00+00:00,1
2025-06-23 01:30:00+00:00,1
2025-06-23 02:00:00+00:00,1
2025-06-23 02:30:00+00:00,1
2025-06-23 03:00:00+00:00,1
2025-06-23 03:30:00+00:00,1
2025-06-23 04:00:00+00:00,1
2025-06-23 04:30:00+00:00,1
2025-06-23 05:00:00+00:00,1
2025-06-23 05:30:00+00:00,1
2025-06-23 06:00:00+00:00,1
2025-06-23 06:30:00+00:00,1
2025-06-23 07:00:00+00:00,1
2025-06-23 07:30:00+00:00,1
2025-06-23 08:00:00+00:00,1
2025-06-23 08:30:00+00:00,1
2025-06-23 09:00:00+00:00,1
2025-06-23 09:30:00+00:00,1
2025-06-23 10:00:00+00:00,1
2025-06-23 10:30:00+00:00,1
2025-06-23 11:00:00+00:00,1
2025-06-23 11:30:00+00:00,1
2025-06-23 12:00:00+00:00,1
2025-06-23 12:30:00+00:00,1
2025-06-23 13:00:00+00:00,1
2025-06-23 13:30:00+00:00,1
2025-06-23 14:00:00+00:00,1
2025-06-23 14:30:00+00:00,1
2025-06-23 15:00:00+00:00,1
2025-06-23 15:30:00+00:00,1
2025-06-23 16:00:00+00:00,1
2025-06-23 16:30:00+00:00,1
2025-06-23 17:00:00+00:00,1
2025-06-23 17:30:00+00:00,1
2025-06-23 18:00:00+00:00,1
2025-06-23 18:30:00+00:00,1
2025-06-23 19:00:00+00:00,1
2025-06-23 19:30:00+00:00,1
2025-06-23 20:00:00+00:00,1
2025-06-23 20:30:00+00:00,1
2025-06-23 21:00:00+00:00,1
2025-06-23 21:30:00+00:00,1
2025-06-23 22:00:00+00:00,1
2025-06-23 22:30:00+00:00,1
2025-06-23 23:00:00+00:00,1
2025-06-23 23:30:00+00:00,1
2025-06-24 00:00:00+00:00,0
2025-06-26 18:30:00+00:00,2
2025-06-26 19:00:00+00:00,1
2025-06-26 19:30:00+00:00,1
2025-06-26 20:00:00+00:00,1
2025-06-26 20:30:00+00:00,1
2025-06-26 21:00:00+00:00,1
2025-06-26 21:30:00+00:00,1
2025-06-26 22:00:00+00:00,1
2025-06-26 22:30:00+00:00,1
2025-06-26 23:00:00+00:00,1
2025-06-26 23:30:00+00:00,1
2025-06-27 00:00:00+00:00,1
2025-06-27 00:30:00+00:00,1
2025-06-27 01:00:00+00:00,1
2025-06-27 01:30:00+00:00,1
2025-06-27 02:00:00+00:00,1
2025-06-27 02:30:00+00:00,1
2025-06-27 03:00:00+00:00,1
2025-06-27 03:30:00+00:00,1
2025-06-27 04:00:00+00:00,1
2025-06-27 04:30:00+00:00,0
2025-06-28 07:00:00+00:00,2
2025-06-28 07:30:00+00:00,1
2025-06-28 08:00:00+00:00,1
2025-06-28 08:30:00+00:00,1
2025-06-28 09:00:00+00:00,1
2025-06-28 09:30:00+00:00,1
2025-06-28 10:00:00+00:00,1
2025-06-28 10:30:00+00:00,1
2025-06-28 11:00:00+00:00,1
2025-06-28 11:30:00+00:00,1
2025-06-28 12:00:00+00:00,1
2025-06-28 12:30:00+00:00,1
2025-06-28 13:00:00+00:00,1
2025-06-28 13:30:00+00:00,1
2025-06-28 14:00:00+00:00,1
2025-06-28 14:30:00+00:00,1
2025-06-28 15:00:00+00:00,1
2025-06-28 15:30:00+00:00,1
2025-06-28 16:00:00+00:00,1
2025-06-28 16:30:00+00:00,1
2025-06-28 17:00:00+00:00,1
2025-06-28 17:30:00+00:00,1
2025-06-28 18:00:00+00:00,1
2025-06-28 18:30:00+00:00,1
2025-06-28 19:00:00+00:00,1
2025-06-28 19:30:00+00:00,1
2025-06-28 20:00:00+00:00,1
2025-06-28 20:30:00+00:00,1
2025-06-28 21:00:00+00:00,1
2025-06-28 21:30:00+00:00,1
2025-06-28 22:00:00+00:00,1
2025-06-28 22:30:00+00:00,1
2025-06-28 23:00:00+00:00,1
2025-06-28 23:30:00+00:00,0
2025-06-29 05:00:00+00:00,2
2025-06-29 05:30:00+00:00,1
2025-06-29 06:00:00+00:00,1
2025-06-29 06:30:00+00:00,1
2025-06-29 07:00:00+00:00,1
2025-06-29 07:30:00+00:00,1
2025-06-29 08:00:00+00:00,1
2025-06-29 08:30:00+00:00,1
2025-06-29 09:00:00+00:00,1
2025-06-29 09:30:00+00:00,1
2025-06-29 10:00:00+00:00,1
2025-06-29 10:30:00+00:00,0
2025-06-29 17:30:00+00:00,2
2025-06-29 18:00:00+00:00,1
2025-06-29 18:30:00+00:00,1
2025-06-29 19:00:00+00:00,1
2025-06-29 19:30:00+00:00,1
2025-06-29 20:00:00+00:00,1
2025-06-29 20:30:00+00:00,1
2025-06-29 21:00:00+00:00,1
2025-06-29 21:30:00+00:00,1
2025-06-29 22:00:00+00:00,1
2025-06-29 22:30:00+00:00,1
2025-06-29 23:00:00+00:00,1
2025-06-29 23:30:00+00:00,1
2025-06-30 00:00:00+00:00,0
2025-07-02 01:30:00+00:00,2
2025-07-02 02:00:00+00:00,1
2025-07-02 02:30:00+00:00,1
2025-07-02 03:00:00+00:00,1
2025-07-02 03:30:00+00:00,1
2025-07-02 04:00:00+00:00,1
2025-07-02 04:30:00+00:00,1
2025-07-02 05:00:00+00:00,1
2025-07-02 05:30:00+00:00,1
2025-07-02 06:00:00+00:00,1
2025-07-02 06:30:00+00:00,1
2025-07-02 07:00:00+00:00,1
2025-07-02 07:30:00+00:00,1
2025-07-02 08:00:00+00:00,1
2025-07-02 08:30:00+00:00,1
2025-07-02 09:00:00+00:00,1
2025-07-02 09:30:00+00:00,1
2025-07-02 10:00:00+00:00,1
2025-07-02 10:30:00+00:00,1
2025-07-02 11:00:00+00:00,1
2025-07-02 11:30:00+00:00,1
2025-07-02 12:00:00+00:00,1
2025-07-02 12:30:00+00:00,1
2025-07-02 13:00:00+00:00,1
2025-07-02 13:30:00+00:00,1
2025-07-02 14:00:00+00:00,1
2025-07-02 14:30:00+00:00,1
2025-07-02 15:00:00+00:00,1
2025-07-02 15:30:00+00:00,1
2025-07-02 16:00:00+00:00,1
2025-07-02 16:30:00+00:00,1
2025-07-02 17:00:00+00:00,1
2025-07-02 17:30:00+00:00,1
2025-07-02 18:00:00+00:00,1
2025-07-02 18:30:00+00:00,1
2025-07-02 19:00:00+00:00,1
2025-07-02 19:30:00+00:00,0
2025-07-03 18:30:00+00:00,2
2025-07-03 19:00:00+00:00,1
2025-07-03 19:30:00+00:00,1
